Compiler version,aarch64-linux-gnu-gcc (Linaro GCC 7.5-2019.12) 7.5.0
Compiler flags,-O2 -mcpu=cortex-a53 --sysroot=/root/EternalBalance/runtimes/sysroot-glibc-linaro-2.25-2019.12-aarch64-linux-gnu -I/root/EternalBalance/runtimes/sysroot-glibc-linaro-2.25-2019.12-aarch64-linux-gnuusr/include/

Date,2020-08-08

OpenTCP-1.0.4,arp.c.obj,2972
OpenTCP-1.0.4,bootp.c.obj,1684
OpenTCP-1.0.4,dhcpc.c.obj,4084
OpenTCP-1.0.4,dns.c.obj,1736
OpenTCP-1.0.4,ethernet.c.obj,1380
OpenTCP-1.0.4,https_callbacks.c.obj,760
OpenTCP-1.0.4,http_server.c.obj,2308
OpenTCP-1.0.4,icmp.c.obj,496
OpenTCP-1.0.4,ip.c.obj,2284
OpenTCP-1.0.4,main_demo.c.obj,304
OpenTCP-1.0.4,pop3c_callbacks.c.obj,100
OpenTCP-1.0.4,pop3_client.c.obj,5205
OpenTCP-1.0.4,smtpc_callbacks.c.obj,116
OpenTCP-1.0.4,smtp_client.c.obj,2852
OpenTCP-1.0.4,system.c.obj,1376
OpenTCP-1.0.4,tcp_client_demo.c.obj,504
OpenTCP-1.0.4,tcp.c.obj,7276
OpenTCP-1.0.4,tcp_server_demo.c.obj,484
OpenTCP-1.0.4,tftps.c.obj,1200
OpenTCP-1.0.4,timers.c.obj,376
OpenTCP-1.0.4,udp.c.obj,1816
OpenTCP-1.0.4,udp_demo.c.obj,324
mpeg2dec-0.3.1,alloc.c.obj,176
mpeg2dec-0.3.1,cpu_accel.c.obj,8
mpeg2dec-0.3.1,cpu_state.c.obj,4
mpeg2dec-0.3.1,decode.c.obj,3072
mpeg2dec-0.3.1,extract_mpeg2.c.obj,5147
mpeg2dec-0.3.1,getopt.c.obj,0
mpeg2dec-0.3.1,gettimeofday.c.obj,0
mpeg2dec-0.3.1,header.c.obj,4564
mpeg2dec-0.3.1,idct_alpha.c.obj,0
mpeg2dec-0.3.1,idct_altivec.c.obj,0
mpeg2dec-0.3.1,idct.c.obj,2368
mpeg2dec-0.3.1,idct_mlib.c.obj,0
